,code,std_3y,std_1y,var_3y,risk_std_3y,risk_std_1y,risk_var_3y
881,K55303CX5416,0.17782896058611553,0.1535439417856771,0.3858473176693453,2등급,2등급,1등급
882,K55303CX5424,0.17776118315404008,0.15348599759840453,0.38516487851352016,2등급,2등급,1등급
883,K55303CX5432,0.17771723394205716,0.1534139591690484,0.38470756789686117,2등급,2등급,1등급
884,K55303CX5473,0.1777406397549775,0.15341541009064094,0.38465851881324453,2등급,2등급,1등급
885,K55306CV9896,0.09907042202114982,0.12779447434835123,0.22529698560232497,4등급,3등급,2등급
886,K55306CV9904,0.09761497134759997,0.12804720229077862,0.22046852957744426,4등급,3등급,2등급
887,K55306CV9912,0.09793603741980425,0.12798429647305207,0.21976056077129902,4등급,3등급,2등급
888,K55306CV9938,0.09737284521365171,0.12810836256090713,0.22071645894324043,4등급,3등급,2등급
889,K55306CV9946,0.0977922791729424,0.1280105650542325,0.22000355730580623,4등급,3등급,2등급
890,K55306CV9961,0.09828169428166372,0.12794210796250655,0.21974447095419417,4등급,3등급,2등급
891,K55306CV9979,0.09974715511049932,0.12893837525657872,0.22357749013656034,4등급,3등급,2등급
892,K55306CV9987,0.07034063324751719,0.05072450443185818,0.17015632797374852,4등급,4등급,2등급
893,K55306CV9995,0.09753391131225739,0.12807060616286686,0.22055801799892724,4등급,3등급,2등급
894,K55306CW0001,0.09790518309643406,0.1279961903087257,0.21987124709471423,4등급,3등급,2등급
895,K55306CW0019,0.09779256929526514,0.12804233079592828,0.2202612871114324,4등급,3등급,2등급
896,K55306CW0027,0.09800622153800702,0.12799043934583584,0.21975271892245873,4등급,3등급,2등급
897,K55306CW0035,0.09811970337251553,0.12798431604079555,0.21967545944097072,4등급,3등급,2등급
898,K55306CW0043,0.1044326440392937,0.12797770689024954,0.2418166596942684,3등급,3등급,2등급
899,K55306DC2497,0.10394703135780246,0.1280044322010433,0.24048268103383727,3등급,3등급,2등급
900,K55306DH4779,0.10368041066188376,0.1282053413489505,0.24246174389730432,3등급,3등급,2등급
901,K55306DH4787,0.10817704123736704,0.12770980868369314,0.24538934075989546,3등급,3등급,2등급
902,K55306DH4795,0.10894381023333764,0.12830062619872257,0.26280125627852013,3등급,3등급,1등급
903,K55306DH4803,0.1065599760141152,0.1282521240359825,0.2616428755769737,3등급,3등급,1등급
904,K55306DH4811,0.11042696307886127,0.12833303510812166,0.26358160063623814,3등급,3등급,1등급
905,K55306DH4829,0.10651797060239572,0.12828840771318095,0.2618708756160689,3등급,3등급,1등급
906,K55321DQ0405,0.1576151426532894,0.1576151426532894,0.21052116132962945,2등급,2등급,2등급
907,K55321DQ0413,0.22749917783289422,0.22749917783289422,0.2150523179795314,2등급,2등급,2등급
908,K55321DQ0421,0.17714712984865133,0.17714712984865133,0.21321147659299092,2등급,2등급,2등급
909,K55321DQ0439,0.22713044119378237,0.22713044119378237,0.2156362726478107,2등급,2등급,2등급
910,K55321DQ0447,0.16668503521968459,0.16668503521968459,0.2130609592612945,2등급,2등급,2등급
