code,std_1y,var_1y,std_3y,var_3y,risk_std_1y,risk_std_3y,risk_var_3y
KR5215203385,0.00012052224359082176,0.0029083382993509706,0.00021581057238096276,0.003373335998221578,6등급,6등급,6등급
KR5215203393,0.00034523245222820346,-0.0,0.000378629528457246,6.628547667574942e-06,6등급,6등급,6등급
KR5215203401,0.00012474349375900636,3.287810978458667e-05,0.00013755549428600772,0.00016873787492538618,6등급,6등급,6등급
KR5215203419,0.00035660704473726706,-0.0,0.0003915501884401023,7.571638427427666e-05,6등급,6등급,6등급
KR5215203476,6.969656650198475e-06,0.00020857747359376793,1.5504344128440028e-05,0.00024094336168345744,6등급,6등급,6등급
KR5215203567,3.629099355810985e-05,0.00021738767862107867,3.7860368243359464e-05,0.00023525599965071152,6등급,6등급,6등급
KR5216AU5401,0.0224982063742994,0.03512706266128048,0.0427965111589401,0.05366300676221823,5등급,5등급,4등급
KR5216AU5419,0.015589659721596724,0.036399031066329315,0.03574258501939533,0.05134350986362793,5등급,5등급,4등급
KR5216AU5427,0.013000163697200343,0.027898133978180573,0.0320578655377056,0.04534542993227576,5등급,5등급,5등급
KR5216AU5435,0.015261062915576213,0.03642224216072326,0.035801863779877166,0.050392799274769834,5등급,5등급,4등급
KR5224227557,0.01805911897865772,0.028788098263035203,0.03099424620285176,0.02992478857126919,5등급,5등급,5등급
KR5224951131,0.018542899525913405,0.033640874364623714,0.03312843110925868,0.03158520872849179,5등급,5등급,5등급
KR5224951149,0.018081815223653798,0.03013846375781802,0.0270909728121587,0.03122526122560372,5등급,5등급,5등급
KR5224951156,0.018074372056869247,0.030103158752627122,0.026969387722463198,0.03130772884682336,5등급,5등급,5등급
KR5224951164,0.0180777655821924,0.029983172302414658,0.02727145345438452,0.031160635665247943,5등급,5등급,5등급
KR5224951172,0.018072313233949908,0.029875530972458302,0.027522925496018192,0.030995278676339288,5등급,5등급,5등급
KR5224951180,0.018066701514668822,0.029764177802752347,0.027915363869249185,0.030912534942875786,5등급,5등급,5등급
KR5224951198,0.01805999274434587,0.029757920042742837,0.027990342357395098,0.03083785009260197,5등급,5등급,5등급
KR5224AG7355,0.01881018598913283,0.02954626429898434,0.03582544632148219,0.032349623837285686,5등급,5등급,5등급
KR5224AO9815,0.018062968767892623,0.029167775500367504,0.02981840525640188,0.030308256460149875,5등급,5등급,5등급
KR5224AO9823,0.018057251021123544,0.02914044753023981,0.030023118780317593,0.03022903851210554,5등급,5등급,5등급
